"dma_json_code","date","keyword","hits","ratio"
"US-AR",2012-11-01,"%2Fm%2F027vd9",47,1.81795349729241
"US-AR",2012-12-01,"%2Fm%2F027vd9",41,1.81795349729241
"US-AR",2013-01-01,"%2Fm%2F027vd9",21,1.81795349729241
"US-AR",2013-02-01,"%2Fm%2F027vd9",65,1.81795349729241
"US-AR",2013-03-01,"%2Fm%2F027vd9",64,1.81795349729241
"US-AR",2013-04-01,"%2Fm%2F027vd9",75,1.81795349729241
"US-AR",2013-05-01,"%2Fm%2F027vd9",55,1.81795349729241
"US-AR",2013-06-01,"%2Fm%2F027vd9",17,1.81795349729241
"US-AR",2013-07-01,"%2Fm%2F027vd9",21,1.81795349729241
"US-AR",2013-08-01,"%2Fm%2F027vd9",26,1.81795349729241
"US-AR",2013-09-01,"%2Fm%2F027vd9",33,1.81795349729241
"US-AR",2013-10-01,"%2Fm%2F027vd9",100,1.81795349729241
"US-AR",2013-11-01,"%2Fm%2F027vd9",63,1.81795349729241
"US-AR",2013-12-01,"%2Fm%2F027vd9",35,1.81795349729241
"US-AR",2014-01-01,"%2Fm%2F027vd9",48,1.81795349729241
"US-AR",2014-02-01,"%2Fm%2F027vd9",29,1.81795349729241
"US-AR",2014-03-01,"%2Fm%2F027vd9",32,1.81795349729241
"US-AR",2014-04-01,"%2Fm%2F027vd9",28,1.81795349729241
"US-AR",2014-05-01,"%2Fm%2F027vd9",27,1.81795349729241
"US-AR",2014-06-01,"%2Fm%2F027vd9",26,1.81795349729241
"US-AR",2014-07-01,"%2Fm%2F027vd9",25,1.81795349729241
"US-AR",2014-08-01,"%2Fm%2F027vd9",49,1.81795349729241
"US-AR",2014-09-01,"%2Fm%2F027vd9",41,1.81795349729241
"US-AR",2014-10-01,"%2Fm%2F027vd9",84,1.81795349729241
"US-AR",2014-11-01,"%2Fm%2F027vd9",57,1.81795349729241
"US-AR",2014-12-01,"%2Fm%2F027vd9",50,1.81795349729241
"US-AR",2015-01-01,"%2Fm%2F027vd9",24,1.81795349729241
"US-AR",2015-02-01,"%2Fm%2F027vd9",42,1.81795349729241
"US-AR",2015-03-01,"%2Fm%2F027vd9",65,1.81795349729241
"US-AR",2015-04-01,"%2Fm%2F027vd9",64,1.81795349729241
"US-AR",2015-05-01,"%2Fm%2F027vd9",49,1.81795349729241
"US-AR",2015-06-01,"%2Fm%2F027vd9",28,1.81795349729241
"US-AR",2015-07-01,"%2Fm%2F027vd9",12,1.81795349729241
"US-AR",2015-08-01,"%2Fm%2F027vd9",44,1.81795349729241
"US-AR",2015-09-01,"%2Fm%2F027vd9",48,1.81795349729241
"US-AR",2015-10-01,"%2Fm%2F027vd9",44,1.81795349729241
"US-AR",2015-11-01,"%2Fm%2F027vd9",42,1.81795349729241
"US-AR",2015-12-01,"%2Fm%2F027vd9",31,1.81795349729241
"US-AR",2016-01-01,"%2Fm%2F027vd9",17,1.81795349729241
"US-AR",2016-02-01,"%2Fm%2F027vd9",39,1.81795349729241
"US-AR",2016-03-01,"%2Fm%2F027vd9",36,1.81795349729241
"US-AR",2016-04-01,"%2Fm%2F027vd9",42,1.81795349729241
"US-AR",2016-05-01,"%2Fm%2F027vd9",26,1.81795349729241
"US-AR",2016-06-01,"%2Fm%2F027vd9",20,1.81795349729241
"US-AR",2016-07-01,"%2Fm%2F027vd9",9,1.81795349729241
"US-AR",2016-08-01,"%2Fm%2F027vd9",32,1.81795349729241
"US-AR",2016-09-01,"%2Fm%2F027vd9",33,1.81795349729241
"US-AR",2016-10-01,"%2Fm%2F027vd9",47,1.81795349729241
"US-AR",2016-11-01,"%2Fm%2F027vd9",35,1.81795349729241
"US-AR",2016-12-01,"%2Fm%2F027vd9",25,1.81795349729241
"US-AR",2017-01-01,"%2Fm%2F027vd9",27,1.81795349729241
"US-AR",2017-02-01,"%2Fm%2F027vd9",33,1.81795349729241
"US-AR",2017-03-01,"%2Fm%2F027vd9",28,1.81795349729241
"US-AR",2017-04-01,"%2Fm%2F027vd9",36,1.81795349729241
"US-AR",2017-05-01,"%2Fm%2F027vd9",38,1.81795349729241
"US-AR",2017-06-01,"%2Fm%2F027vd9",14,1.81795349729241
"US-AR",2017-07-01,"%2Fm%2F027vd9",16,1.81795349729241
"US-AR",2017-08-01,"%2Fm%2F027vd9",22,1.81795349729241
